affiliation	freq	lat	lng
National Research Institute of Tuberculosis and Lung Disease Tehran	120	35.81541199999999	51.4980054
National Research Institute of Tuberculosis and Lung Diseases	101	N/A	N/A
National Research Institute of Vegetables, Ornamental Plants and Tea	354	N/A	N/A
National Research Lab. of Metrology (Japan)	143	N/A	N/A
National Research Laboratory of Metrology	400	N/A	N/A
National Research Nuclear University	342	55.649567	37.6638742
National Research Nuclear University MEPhI	6236	55.649567	37.6638742
National Research Nuclear University Moscow Engineering Physics Institute	119	55.649567	37.6638742
National Research Tomsk Polytechnical University	134	56.46524849999999	84.94968229999999
National Research Univ. of Information Technologies, Mechanics and Optics (Russian Federation)	424	59.95723390000001	30.3081695
National Research University	458	55.7613455	37.6329448
National Research University of Electronic Technology	1151	55.9829727	37.20930550000001
National Research University â Higher School of Economics	5616	N/A	N/A
National Research and Education Network of Bulgaria	172	N/A	N/A
National Resource Center	748	38.9094085	-77.0413794
National Rivers Authority	228	35.979665	-92.75582610000001
National Root Crops Research Institute	251	5.4798325	7.541266099999999
National Satellite Meteorological Ctr. (China)	155	39.949601	116.327118
National School of Engineers of Sfax	184	34.7265943	10.7171842
National School of Political Studies and Public Administration (NSPSPA)	165	44.4744161	26.0591184
National School of Public Health	218	42.3354484	-71.1027166
National School of Public Health, Athens, Greece	562	37.9867402	23.7592951
National Science Council (TW)	126	N/A	N/A
National Science Council (Taipei, TW)	1043	25.0961275	121.5166875
National Science Council of Republic of China (Taipei, TW)	125	25.0136906	121.5406792
National Science Foundation	5600	38.80142	-77.0704385
National Science and Technology Center for Disaster Reduction	172	N/A	N/A
National Scientific and Technical Research Council	95461	45.443858	-75.61959159999999
National Security Agency	325	39.1086634	-76.7713321
National Security Research Institute	109	30.617389	-96.33719239999999
National Security Technologies, LLC (United States)	334	36.2068939	-115.1361026
National Semiconductor	1881	39.02908619999999	-76.4752469
National Service of Learning	1199	6.2554984	-75.57536979999999
National Skin Centre	511	1.3197673	103.8490639
National Society for the Prevention of Cruelty to Children	187	42.2977551	-71.1165822
National Society of Professional Engineers	128	38.805987	-77.05541
National Solar Observatory	359	32.7872786	-105.8205359
National Solar Observatory (United States)	585	32.7872786	-105.8205359
National Space Development Agency of Japan	1385	N/A	N/A
National Space Institute	292	38.9351716	-104.8114454
National Space Organization	316	38.9050848	-77.0340368
National Steel Corporation	192	35.7098194	-95.37655699999999
National Sun Yat-sen University	17957	22.625875	120.2658306
National Superconducting Cyclotron Laboratory	1030	42.7249385	-84.47460009999999
National Synchrotron Radiation Research Center	457	24.7826329	120.994272
National Synchrotron Radiation Research Center Taiwan	367	24.7826329	120.994272
National Synchrotron Radiation Research Center, 101 Hsin-Ann Road, Hsinchu Science Park, Hsinchu 30076, Taiwan	284	24.7826329	120.994272
National Synchrotron Radiation Research Center, Hsinchu 300, Taiwan	233	24.7826329	120.994272
National Synchrotron Radiation Research Center, Hsinchu 30076, Taiwan	663	24.7826329	120.994272
National Synchrotron Radiation Research Center, Hsinchu, Taiwan	338	24.7826329	120.994272
National Taichung Institute of Technology	105	24.1500235	120.6839638
National Taichung University of Education	612	24.1436581	120.6718274
National Taichung University of Science and Technology	770	24.1500235	120.6839638
National Tainan Institute of Nursing	113	22.9956656	120.207567
National Taipei University	2030	24.9438411	121.370802
National Taipei University of Business	213	25.0418903	121.5256203
National Taipei University of Education	576	25.023387	121.5453446
National Taipei University of Nursing and Health Science	818	25.1175753	121.521323
National Taipei University of Technology	10559	25.0422329	121.5354974
National Taitung University	575	22.736571	121.067897
National Taiwan Normal University	8478	25.0260598	121.5275321
National Taiwan Ocean University	8332	25.1505806	121.7760687
National Taiwan Sport University	336	25.0353002	121.3840481
National Taiwan U.	127	25.0173405	121.5397518
National Taiwan University	102229	25.0173405	121.5397518
National Taiwan University of Arts	155	25.0060319	121.4487945
National Taiwan University of Science and Technology	14660	25.0136906	121.5406792
National Technical Institute for the Deaf	502	43.0875519	-77.6682766
National Technical University	13737	43.0875519	-77.6682766
National Technical University of Athens	30305	37.9877159	23.7318586
National Technological University (United States)	421	43.0875519	-77.6682766
National Telecommunications and Information Administration	148	38.8939143	-77.0324282
National Textile University	513	31.4619289	73.1486098
National Tokyo Medical Center	230	35.651393	139.723455
National Traffic Safety and Environment Laboratory	306	N/A	N/A
National Transport University	131	50.4398193	30.5504489
National Transportation Research Center	217	35.9543043	-84.154478
National Tropical Botanical Garden	120	25.715266	-80.250413
National Tsing Hua University	37524	24.7947253	120.9932316
National U. of Singapore	391	1.2966426	103.7763939
National United University	2704	24.5458044	120.81232
National University Heart Centre, Singapore, Singapore	127	1.2942606	103.7836666
National University Hospital	685	1.2937278	103.7831756
National University Hospital, Singapore	322	1.2937278	103.7831756
National University Hospital, Singapore, Singapore	277	1.2937278	103.7831756
National University of Benin	158	6.4152853	2.3441239
National University of Central Buenos Aires	450	-37.32875050000001	-59.13872989999999
National University of Civil Engineering	367	21.0033135	105.8433207
National University of Colombia	23213	4.6381938	-74.08404639999999
National University of Comahue	149	-38.94014990000001	-68.0573579
National University of Computer and Emerging Sciences	1502	31.4812031	74.30314109999999
National University of Cordoba	23232	-31.4354855	-64.1855702
National University of Cuyo	4576	-32.880732	-68.8779859
National University of Defense Technology	32155	28.2144824	112.9955443
National University of Distance Education	8596	40.4380056	-3.7040695
National University of Engineering	214	-12.0237376	-77.04837739999999
National University of Entre RÃ­os	117	N/A	N/A
National University of Food Technologies	278	50.439268	30.5099859
National University of Health Sciences	527	41.86190269999999	-88.0142888
National University of Ireland	6956	53.2770243	-9.0614864
National University of Ireland, Galway	18112	53.2770243	-9.0614864
National University of Kaohsiung	2865	22.7340878	120.2836491
National University of Kyiv-Mohyla Academy	235	50.464564	30.519988
National University of La Pampa	102	-36.619972	-64.2932919
National University of La Plata	32200	-34.9003257	-57.9317889
National University of Laos	426	18.0369726	102.6350507
National University of Lesotho	621	-29.4512856	27.7206302
National University of Life and Environmental Sciences of Ukraine	467	50.382648	30.49621
National University of LujÃ¡n	218	N/A	N/A
National University of Malaysia	28688	2.929997	101.7774225
National University of Mar del Plata	689	-38.0237563	-57.5661653
National University of Misiones	1354	-27.4345919	-55.8877937
National University of Modern Languages	224	33.6665442	73.0515775
National University of Mongolia	826	47.9230352	106.9188949
National University of Pharmacy	618	50.00081489999999	36.2435198
National University of Pharmacy, Kharkiv, Ukraine	208	50.00081489999999	36.2435198
National University of Political Studies and Public Administration	194	44.4744161	26.0591184
National University of Political Studies and Public Administration (NSPSPA)	135	44.4744161	26.0591184
National University of Public Service	132	47.481786	19.085374
National University of Quilmes	210	-34.706501	-58.27853
National University of Rosario	1028	-32.95027290000001	-60.636032
National University of Rwanda	1370	-2.6151786	29.7396969
National University of RÃ­o Cuarto	460	N/A	N/A
National University of Salta	111	-24.728033	-65.40929799999999
National University of San Juan	2962	-31.5372745	-68.5204732
National University of San Luis	627	-33.2921486	-66.3396156
National University of San Marcos	9492	-12.0560257	-77.0844226
National University of Santiago del Estero	178	-27.8015324	-64.25122329999999
National University of Science and Technology	6768	32.8294811	-117.1272507
National University of Sciences and Technology	7416	32.8294811	-117.1272507
National University of Singapore	113195	1.2966426	103.7763939
National University of Tainan	1939	22.9847814	120.2079978
National University of Trujillo	113	-8.1149825	-79.0382783
National University of TucumÃ¡n	478	N/A	N/A
National University of Uzbekistan	750	41.3491101	69.2163613
National University of the Littoral	245	-31.6350243	-60.7052163
National University of the Northeast	141	-27.4640667	-58.83957969999999
National Veterinary Institute	4592	34.14742409999999	-118.7629796
National Veterinary Research Institute	336	9.730073899999999	8.787594
National Veterinary Research Institute, Vom, Nigeria	107	9.730073899999999	8.787594
National Veterinary Research and Quarantine Service	166	N/A	N/A
National Water Research Institute	3172	33.2175504	-87.54138739999999
National Wine  and Grape Industry Centre	412	-35.0585819	147.3598268
National Yang-Ming University	29662	25.123002	121.513702
National Yunlin University of Science and Technology	6995	23.6960596	120.5340433
National and Kapodistrian University of Athens	81353	37.968196	23.7786871
Nationalekonomiska institutionen	329	59.3628695	18.0586299
Nationalt center for ErhvervspÃ¦dagogik	184	N/A	N/A
Nationwide	143	36.107041	-94.1445169
Nationwide Children's Hospital	9426	39.95312699999999	-82.979489
Natl. Chem. Lab. Ind., Tsukuba, Ibaraki 305, Japan	115	36.0835255	140.0764454
Natl. Chem. Lab., Pune 411 008, India	266	18.5415649	73.81155319999999
Natl. Chem. Lab., Puneâ411008, India	103	N/A	N/A
Natl. Inst. Adv. Ind. Sci. Technol., Ibaraki, Tsukuba 305, Japan	107	36.0614634	140.1338907
Natl. Inst. Adv. Ind. Sci. Technol., Tsukuba, Ibaraki 305, Japan	143	36.0614634	140.1338907
Natl. Inst. Allergy and Infect. Dis.	115	39.0024279	-77.1022007
Natl. Inst. Mater. Chem. Res., Tsukuba, Ibaraki 305, Japan	302	36.069988	140.1346291
Natl. Inst. Res. Inorg. Mater., Tsukuba, Ibaraki 305, Japan	111	36.069988	140.1346291
Natl. Inst. of Hematol. and Immunol.	113	N/A	N/A
Natl. Inst. of Psychiat./Neurology	109	40.771878	-73.9670735
Natl. Renewable Energy Lab., Golden, CO 80401, USA	115	39.7407668	-105.1686108
Natura	248	29.29555209999999	-100.9641233
Natural & Computing Sciences	118	38.98681699999999	-76.94100279999999
Natural England	360	35.9486963	-94.66189109999999
Natural Environment Research Council	3414	41.8825919	-87.637615
Natural History Museum	6075	40.7813241	-73.9739882
Natural History Museum of Geneva	123	46.1990901	6.1584374
Natural History Museum of Los Angeles County	800	34.0169567	-118.2887703
Natural Resources Canada	8144	45.3998881	-75.7058788
Natural Resources Conservation Service	928	36.7714162	-95.9354288
Natural Resources Defense Council	295	45.661131	-110.5604949
Natural Resources Institute Finland	188	62.6056174	29.741838
Natural Resources Institute Finland (Luke)	263	62.6054371	29.7423269
Natural Resources Research Institute	734	46.8360091	-92.2073487
Natural Resources and Environmental Sciences	235	40.1028408	-88.22421659999999
Natural Resources and the Environment, School of	474	32.2282217	-110.9552987
Natural Sciences and Engineering Research Council	322	45.41819779999999	-75.7031372
Naturalis	1752	43.672362	-79.289825
Nature	330	36.21946459999999	-95.7979944
Nature Conservancy Council	310	44.0543267	-71.12961349999999
Nature Conservation Foundation	345	29.8374882	-82.2311592
